cat_0;cat_1;cat_2;cat_3;cat_4;cat_5;cat_full;Link;Nome
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/UKCOCO-Adaptador-Transmissor-Receptor-Conexão/dp/B0C9TYJTDQ;UKCOCO 2 Pcs Adaptador Adaptador Sem Fio Para Casa USB Jack Adaptador Sem Fio Transmissor De Áudio Receptor Adaptador Wi-Fi Para PC Adaptador USB Conexão Sem Fio Adaptador De Áudio Abs
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Uonlytech-Adaptador-Transmissor-Computador-Televisão/dp/B0CKVHLJW5;Uonlytech 2 Unidades Adaptador Adaptador Transmissor Usb Adaptador Usb Sem Fio Transmissor Usb Sem Fio Transmissor Sem Fio Transmissor Usb Receptor Televisão Abdômen Áudio
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Adaptador-Wifi-600mbps-Wireless-Dual/dp/B0CN4TXD3C;Adaptador Wifi 600mbps Wireless Dual Band 2.4 / 5ghz 5g
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/UKCOCO-Adaptador-Computador-Transmissor-Transferência/dp/B0CBRMYX76;UKCOCO 1 Conjunto Transmissor Receptor De Computador Adaptador De Computador Adaptador Wi-fi Usb Adaptador De Dongle Sem Fio Adaptador De Áudio Multimídia Pc Presente Abdômen
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Kiboule-Adaptador-1200Mbps-Ethernet-Dongle/dp/B09TW44RQ3;Kiboule Adaptador Wifi USB Sem Fio 1200Mbps Lan USB Ethernet 2.4G 5G Banda Dupla Wifi Placa De Rede Wifi Dongle Preto
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Acogedor-Adaptador-Bluetooth-transmissor-operacional/dp/B09Z37YWFB;Acogedor Adaptador Bluetooth, receptor transmissor adaptador de áudio Bluetooth 5.0 2 em 1 para carro TV sistema estéreo casa, 10 m/32,8 pés alcance operacional
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Adaptador-computador-interno-portátil-transmissão/dp/B09CZ9J87J;Adaptador WiFi Cartão WiFi Placa de rede de computador interno Adaptador WiFi portátil 300 Mbps 2,4 GHz Placa de rede sem fio USB para transmissão de dados Home Office Laptop
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/ANTENA-ADAPTADOR-RECEPTOR-WIRELESS-1200Mbps/dp/B0CD3C3MRJ;ANTENA WIFI COM ADAPTADOR USB RECEPTOR WIRELESS REDE SEM FIO 1200Mbps
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Generic-Unidades-Adaptador-Transmissor-Acessórios/dp/B0CJBN65PG;Generic 2 Unidades Adaptador Adaptador Sem Fio Para Casa Adaptador De Áudio Adaptador De Sinal De Áudio Sem Fio Transmissor De Receptor De Áudio Sem Fio Abdômen Usb Acessórios
Computadores e Informática;Dispositivos de Conexão em Rede;Adaptadores de Rede;Adaptadores de Rede USB;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Adaptadores de Rede_Adaptadores de Rede USB_#NULLO#_#NULLO#;https://www.amazon.com.br/Adaptador-BrosTrend-Notebook-Windows-Desktop/dp/B01BV91L7Y;BrosTrend Adaptador de rede WiFi USB de 1200 Mbps para laptop, PC desktop com Windows 11/10/8/7, USB 3.0, adaptador sem fio AC1200 de banda dupla 5GHz/2,4 GHz
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Lon0167-RP-SMA-K-Pigtail-Weibliche-Pigtail-Kabel/dp/B0842L5V3H;New Lon0167 RF0.81 Fêmea IPEX 4 para RP-SMA-K Cabo Pigtail WiFi 80cm Preto(RF0.81 Weibliche IPEX 4 auf RP-SMA-K Antenne WiFi Pigtail-Kabel 80 cm Schwarz)
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/omnidirecional-masculino-internet-roteador-sistema/dp/B0B2QG46YP;2 pces antena wi-fi, 9dbi omnidirecional de alto ganho sma masculino antena de internet, 2.4g rede antena para roteador sem fio wi-fi sistema AP
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Lon0167-RP-SMA-K-pigtail-Antenne-Pigtail-Kabel/dp/B0842L6QJM;New Lon0167 5pcs RF1.13 IPEX 1 fêmea para RP-SMA-K antena cabo pigtail WiFi 80 cm preto(5Pcs RF1.13 IPEX 1 Buchse zu RP-SMA-K Antenne WiFi Pigtail-Kabel 80cm schwarz)
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/frequência-conector-roteadores-publicidade-numéricas/dp/B09W1N5GMK;Antena de sinal, 4G de frequência total SMA conector interno agulha antena WiFi banhado a ouro cabeça alto ganho para roteadores para máquinas de publicidade para máquinas numéricas
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Lon0167-Conector-Pigtail-comprimento-Antenne/dp/B0842LKFQ6;New Lon0167 2 Pcs RF1.13 IPEX 1.0 para SMA Conector fêmea Antena WiFi Cabo Pigtail de 5 cm de comprimento(2 Stücke RF1.13 IPEX 1,0 zu SMA Buchse Antenne WiFi Pigtail Kabel 5 cm Länge)
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Lon0167-Soldering-Connector-Antenna-L_ö_tdraht/dp/B0842LLDWQ;New Lon0167 RF1.37 Soldering Wire SMA Female Connector Antenna WiFi Pigtail Cable 80cm Length(RF1.37 L-ö-tdraht SMA Buchse Antenne WiFi Pigtail Kabel 80cm Länge)
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Lon0167-RF1-13-Conector-Pigtail-Antenne/dp/B0842L8XJJ;New Lon0167 5pcs RF1.13 IPEX 1.0 para SMA Conector fêmea Antena WiFi Cabo Pigtail 30 cm(5 stücke RF1.13 IPEX 1,0 zu SMA Buchse Antenne WiFi Pigtail Kabel 30 cm)
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Antenas-externas-Antena-Resistência-Completa/dp/B09W1PX25K;Antenas externas, 4G WiFi GPS Antena Resistência a Roubo para Módulo de Banda Completa 4G
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ventosa-Recepção-Interface-Inteligente-Monitoramento/dp/B09W1MVKLM;Antena de sinal WiFi, antena WiFi, Ventosa, Recepção Rápida de Dados, Sinal Forte de Alto Ganho, Interface de Pino Interno SMA 5DBI para Casa Inteligente para Monitoramento Sem Fio
Computadores e Informática;Dispositivos de Conexão em Rede;Antenas de Rede;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Antenas de Rede_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Antena-antena-banda-Desktop-repetidor/dp/B099GQF4RR;Antena WiFi, antena de banda dupla de alto ganho para PC Desktop para repetidor
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Transceptor-multimodo-servidores-firewalls-roteadores/dp/B0B528SHZ8;Transceptor SR QSFP 40G, MPO multimodo 850nm Até 100M Baixo consumo de energia Módulo óptico QSFP para servidores, firewalls, roteadores, placas de Internet
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/QSFPTEK-transceptor-compatível-genérico-10GBASE-T/dp/B0BHYJYGHF?th=1;QSFPTEK Módulo transceptor de cobre RJ-45 30 m, compatível genérico, 10GBASE-T SFP+
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/FOLOSAFENAR-Transceptor-Proteção-Swappable-Consumo/dp/B0CCP2PB62;FOLOSAFENAR Módulo SFP RJ45, Transceptor SFP Proteção ESD Hot Swappable 1.25G Baixo Consumo de Energia para Placas de Rede
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Conversor-Alimentação-Blindagem-Transceptor-Disponíveis/dp/B0CGFFM11X;Conversor de Mídia de Fibra, Fonte de Alimentação Modular de Alto Efeito de Blindagem Modem de Fibra óptica Hot Swap Transceptor de Fibra óptica, 14 Slots Disponíveis (Plugue dos
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/ARRIS-SURFboard-SBG7600AC2-Dual-Band-Aprovado/dp/B07H4VJHB9;ARRIS SURFboard SBG7600AC2 DOCSIS 3.0 Cable Modem & AC2350 Dual-Band Wi-Fi Router, Aprovado para Cox, Spectrum, Xfinity & other (preto)
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/QSFPTEK-QSFP-40G-SR4-40GBASE-SR4-Transceptor-Óptico-2Pacote/dp/B0B459FSV9;QSFPTEK Cisco QSFP-40G-SR4 Compatível 40GBASE-SR4 QSFP+ 850Nm 150M Ddm Mtp/MPO MMF Módulo Transceptor Óptico-2Pacote 40GBASE-SR4: 100M 2 Pacotes
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/EVTSCAN-Módulo-transceptor-serial-câmera/dp/B09WHTP52Q;EVTSCAN Módulo transceptor 433 MHz Bus RF porta serial RS485 UART Módulo transceptor DTU para câmera PTZ
Computadores e Informática;Dispositivos de Conexão em Rede;Modems;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Modems_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/868MHz-alcance-E32-DTU-900L30-Transceptor-Transmissor/dp/B0C1ND5YF7;868MHz 915MHz LoRa SX1276 RS485 RS232 de longo alcance E32-DTU-900L30 30dbm Transceptor sem fio uhf RF DTU WiFi Transmissor
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Access-Point-para-ambientes-externos/dp/B0C9S1HGLQ;Access Point AX para ambientes externos - AP 3000 AX Outdoor
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ponto-Acesso-Ubiquiti-UniFi-Indoor/dp/B088N1KLNW;Ponto de Acesso Ubiquiti UniFi Indoor 122m - UAP-nanoHD
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/TP-Link-EAP615-Wall-Beamforming-Integrado-aplicativo/dp/B09KYK1S9R;TP-Link EAP615-Wall | Ponto de acesso Gigabit sem fio Omada Business WiFi 6 AX1800 | Suporte OFDMA, MU-MIMO e Beamforming | PoE Powered | Suporte Omada SDN | Acesso à nuvem e aplicativo Omada
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/ACCESS-POINT-MONTÁVEL-AX1800-EAP610/dp/B098K3VCHC;ACCESS POINT WI-FI 6 MONTÁVEL EM TETO DUAL BAND 2.4/5GHZ AX1800 EAP610 SMB – TP-LINK
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/TP-Link-Ultrafino-Múltiplas-Controlador-Aplicativos/dp/B09XM74VQL;TP-Link Eap610 Ultrafino | Omada True Wifi 6 Ax1800 Wireless Gigabit Business Access Point | Malha, Roaming Contínuo E Mu-Mimo | Múltiplas Opções De Controlador Sdn | Controle Remoto E De Aplicativos
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Microfone-Transmissor-recarregável-conversor-Littryee/dp/B0BBTXJ8GM;Microfone Transmissor Áudio | Microfone com fio recarregável para conversor microfone sem fio | Conversor microfone com fio recarregável para microfone sem fio Littryee
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ponto-acesso-WiFi-6-Pro/dp/B09MGCJT5Z;Ponto de acesso Ubiquiti UniFi 6 Pro | Modelo EUA, sem fio | Adaptador PoE não incluído (U6-Pro-US)
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/WAVLINK-Extensor-ambientes-intempéries-destacável/dp/B0BZNSD7WF;WAVLINK Extensor de WiFi 6 para ambientes externos AX1800 de alta potência ao ar livre, à prova de intempéries, ponto de acesso com ponto de acesso passivo/ativo, banda dupla 2,4 GHz + 5 GHz, antena destacável 4x8dBi
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ubiquiti-Networks-Ponto-acesso-U6-Mesh/dp/B09VK668CW;Ubiquiti Networks Ponto de acesso U6-Mesh
Computadores e Informática;Dispositivos de Conexão em Rede;Pontos de Acesso sem Fio;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Pontos de Acesso sem Fio_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ubiquiti-Litebeam-Lbe-M5-23-23dbi-5ghz/dp/B015FY20S0;Ubiquiti Litebeam Lbe-M5-23 23dbi 5ghz 100+Mbps
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Repetidor-2800m-Antenas-Amplificador-Sinal/dp/B0BZZRJWXV;Repetidor Wifi 2800m 4 Antenas Amplificador De Sinal
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Sailsbury-Multi-Função-Wireless-N-Amplificador-Wps-2-4Ghz/dp/B09SH1W51Z;Extensor De Alcance Wifi,Sailsbury 300Mbps Wifi Range Extender Multi-Função Mini Wireless-N Signal Amplificador Booster Ap // Repetidor Com 802.11N / / B Wps-2.4Ghz
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/reforço-Amplificador-telefone-Repetidor-cilindro/dp/B0BML7BQFQ;Kit de reforço de sinal,Kit de reforço de sinal Amplificador de sinal de telefone celular Reforço de sinal móvel Repetidor de sinal de três bandas Repetidor de reforço de sinal com antena de cilindro Antena de teto
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Wemay-Extensor-Repetidor-Portátil-Amplificador/dp/B0B9GRTW3F;Wemay Extensor USB WIFI Repetidor Sem Fio Interno Portátil WiFi Booster Amplificador de Alcance de Sinal Repetidor WIFI Trabalho com ZigBee Gateway/Tuya Smart APP
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/yeacher-Analisador-Espectro-nRF24L01-Aeronaves/dp/B09P4RBY7K;yeacher 2.4G Analisador de Espectro Simples Scanner nRF24L01 + Módulo Tela OLED A Tipo Power Display Função Modelo Aeronaves Sinal WIFI Detecção de Sinal Branco
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Tomshin-frequência-amplificador-escritórios-domésticos/dp/B09BVQ37CT;Tomshin 1200Mbps 2.4G 5G repetidor WiFi de frequência dupla extensor WiFi sem fio amplificador de sinal branco para uso em escritórios domésticos Plug UE
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Network-Transceptor-Repetidor-Potência-Transmissão/dp/B0CF5TYT8P;Master Slave Network Transceptor RS485 Repetidor Sem Fio UHF FR Placa Módulo RT18A01, 40~+20dbm Potência de Transmissão (868Mhz)
Computadores e Informática;Dispositivos de Conexão em Rede;Repetidores;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Dispositivos de Conexão em Rede_Repetidores_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/ROWCES-PIX-LINK-Extensor-Repetidor-Amplificador/dp/B0CGXJ5RCX;ROWCES PIX-LINK USB Wi-Fi Extensor de Alcance Sem Fio Wifi Repetidor Dual Antena Wi-fi Amplificador Booster AP AP Reapter 300 Mbps 802.11b / g/n
